code,name,abbr,name_eng,isin,market,market_type,security_group,sector_name,stock_kind,par_value,listed_shares,list_date,isu_cd,short_code,source_market
010780,아이에스동서보통주,아이에스동서,IS DONGSEO,KR7010780005,KOSPI,KOSPI,주권,-,보통주,500.0,30186976,1986-01-27,KR7010780005,010780,KOSPI
139990,아주스틸보통주,아주스틸,AJUSTEEL,KR7139990006,KOSPI,KOSPI,주권,-,보통주,500.0,26452189,2021-08-20,KR7139990006,139990,KOSPI
001780,알루코 보통주,알루코,"ALUKO CO.,LTD.",KR7001780006,KOSPI,KOSPI,주권,-,보통주,500.0,96830132,2007-06-07,KR7001780006,001780,KOSPI
018250,애경산업보통주,애경산업,AEKYUNG INDUSTRIAL,KR7018250001,KOSPI,KOSPI,주권,-,보통주,1000.0,26409935,2018-03-22,KR7018250001,018250,KOSPI
161000,애경케미칼보통주,애경케미칼,AEKYUNG CHEMICAL,KR7161000005,KOSPI,KOSPI,주권,-,보통주,500.0,48648709,2012-09-17,KR7161000005,161000,KOSPI
011090,에넥스보통주,에넥스,Enex,KR7011090008,KOSPI,KOSPI,주권,-,보통주,500.0,59991641,1995-07-08,KR7011090008,011090,KOSPI
137310,에스디바이오센서보통주,에스디바이오센서,SD Biosensor,KR7137310009,KOSPI,KOSPI,주권,-,보통주,500.0,124477353,2021-07-16,KR7137310009,137310,KOSPI
118000,에스메디보통주,에스메디,SMEDI,KR7118000009,KOSPI,KOSPI,주권,-,보통주,500.0,142777363,2009-12-30,KR7118000009,118000,KOSPI
034120,에스비에스보통주,SBS,SEOULBROADCASTINGSYSTEM,KR7034120006,KOSPI,KOSPI,주권,-,보통주,5000.0,18551238,2003-06-25,KR7034120006,034120,KOSPI
005850,에스엘보통주,에스엘,SLCORPORATION,KR7005850003,KOSPI,KOSPI,주권,-,보통주,500.0,46448520,1988-11-08,KR7005850003,005850,KOSPI
010580,에스엠벡셀보통주,에스엠벡셀,"SM BEXEL CO.,LTD.",KR7010580009,KOSPI,KOSPI,주권,-,보통주,500.0,111251760,1994-12-27,KR7010580009,010580,KOSPI
012750,에스원보통주,에스원,S-1,KR7012750006,KOSPI,KOSPI,주권,-,보통주,500.0,37999178,1996-01-30,KR7012750006,012750,KOSPI
033530,에스제이지세종보통주,에스제이지세종,"SJG SEJONG CO.,LTD.",KR7033530007,KOSPI,KOSPI,주권,-,보통주,500.0,27820961,2002-09-25,KR7033530007,033530,KOSPI
004060,에스지세계물산보통주,SG세계물산,SGCORPORATION,KR7004060000,KOSPI,KOSPI,주권,-,보통주,500.0,202424960,1976-04-19,KR7004060000,004060,KOSPI
006125,에스케이디스커버리1우선주,SK디스커버리우,"SK Discovery Co.,Ltd.(1P)",KR7006121008,KOSPI,KOSPI,주권,-,구형우선주,5000.0,1358455,1989-11-24,KR7006121008,006125,KOSPI
006120,에스케이디스커버리보통주,SK디스커버리,"SK Discovery Co.,Ltd.",KR7006120000,KOSPI,KOSPI,주권,-,보통주,5000.0,18785855,1976-06-29,KR7006120000,006120,KOSPI
302440,에스케이바이오사이언스보통주,SK바이오사이언스,SK BIOSCIENCE,KR7302440003,KOSPI,KOSPI,주권,-,보통주,500.0,76827750,2021-03-18,KR7302440003,302440,KOSPI
326030,에스케이바이오팜보통주,SK바이오팜,SK BIOPHARMACEUTICALS,KR7326030004,KOSPI,KOSPI,주권,-,보통주,500.0,78313250,2020-07-02,KR7326030004,326030,KOSPI
475150,에스케이이터닉스보통주,SK이터닉스,SK eternix,KR7475150009,KOSPI,KOSPI,주권,-,보통주,200.0,28078201,2024-03-29,KR7475150009,475150,KOSPI
000660,에스케이하이닉스보통주,SK하이닉스,SK hynix,KR7000660001,KOSPI,KOSPI,주권,-,보통주,5000.0,728002365,1996-12-26,KR7000660001,000660,KOSPI
023960,에쓰씨엔지니어링보통주,에쓰씨엔지니어링,SC ENGINEERING,KR7023960008,KOSPI,KOSPI,주권,-,보통주,500.0,32871280,1997-06-23,KR7023960008,023960,KOSPI
298690,에어부산보통주,에어부산,AirBusan,KR7298690009,KOSPI,KOSPI,주권,-,보통주,1000.0,116640000,2018-12-27,KR7298690009,298690,KOSPI
078520,에이블씨엔씨보통주,에이블씨엔씨,ABLE C&C,KR7078520004,KOSPI,KOSPI,주권,-,보통주,500.0,26014161,2011-09-07,KR7078520004,078520,KOSPI
015260,에이엔피보통주,에이엔피,AUTOMOBILE&PCB,KR7015260003,KOSPI,KOSPI,주권,-,보통주,500.0,45116894,1988-01-18,KR7015260003,015260,KOSPI
140910,에이자기관리부동산투자회사보통주,에이리츠,A SELF-ADMINISTERED REAL ESTATE INVESTMENT TRUST INC.,KR7140910001,KOSPI,KOSPI,부동산투자회사,-,보통주,5000.0,4463032,2011-07-14,KR7140910001,140910,KOSPI
039570,에이치디씨랩스보통주,HDC랩스,HDCLABS,KR7039570007,KOSPI,KOSPI,주권,-,보통주,500.0,25957601,2015-09-24,KR7039570007,039570,KOSPI
089470,에이치디씨현대이피보통주,HDC현대EP,HDC Hyundai Engineering Plastics,KR7089470009,KOSPI,KOSPI,주권,-,보통주,500.0,31900000,2006-09-25,KR7089470009,089470,KOSPI
009540,에이치디한국조선해양보통주,HD한국조선해양,HD KOREA SHIPBUILDING & OFFSHORE ENGINEERING,KR7009540006,KOSPI,KOSPI,주권,-,보통주,5000.0,70773116,1999-08-24,KR7009540006,009540,KOSPI
267270,에이치디현대건설기계보통주,HD현대건설기계,HD Hyundai Construction Equipment,KR7267270007,KOSPI,KOSPI,주권,-,보통주,5000.0,18847096,2017-05-10,KR7267270007,267270,KOSPI
443060,에이치디현대마린솔루션보통주,HD현대마린솔루션,"HD HYUNDAI MARINE SOLUTION CO., LTD",KR7443060009,KOSPI,KOSPI,주권,-,보통주,500.0,44450000,2024-05-08,KR7443060009,443060,KOSPI
010620,에이치디현대미포보통주,HD현대미포,HD HYUNDAI MIPO,KR7010620003,KOSPI,KOSPI,주권,-,보통주,5000.0,39942149,1983-12-20,KR7010620003,010620,KOSPI
267250,에이치디현대보통주,HD현대,HD HYUNDAI,KR7267250009,KOSPI,KOSPI,주권,-,보통주,1000.0,78993085,2017-05-10,KR7267250009,267250,KOSPI
322000,에이치디현대에너지솔루션보통주,HD현대에너지솔루션,"HD HYUNDAI ENERGY SOLUTIONS CO.,LTD.",KR7322000001,KOSPI,KOSPI,주권,-,보통주,5000.0,11200000,2019-11-19,KR7322000001,322000,KOSPI
042670,에이치디현대인프라코어보통주,HD현대인프라코어,HD Hyundai Infracore,KR7042670000,KOSPI,KOSPI,주권,-,보통주,1000.0,199603453,2001-02-02,KR7042670000,042670,KOSPI
267260,에이치디현대일렉트릭보통주,HD현대일렉트릭,HD HYUNDAI ELECTRIC,KR7267260008,KOSPI,KOSPI,주권,-,보통주,5000.0,36047135,2017-05-10,KR7267260008,267260,KOSPI
329180,에이치디현대중공업보통주,HD현대중공업,HD HYUNDAI HEAVY INDUSTRIES,KR7329180004,KOSPI,KOSPI,주권,-,보통주,5000.0,88773116,2021-09-17,KR7329180004,329180,KOSPI
002460,에이치에스화성보통주,HS화성,HS HWASUNG,KR7002460004,KOSPI,KOSPI,주권,-,보통주,5000.0,10150000,1988-09-29,KR7002460004,002460,KOSPI
487570,에이치에스효성보통주,에이치에스효성,HSHYOSUNG,KR7487570004,KOSPI,KOSPI,주권,-,보통주,5000.0,3725927,2024-07-29,KR7487570004,487570,KOSPI
003580,에이치엘비글로벌보통주,HLB글로벌,"HLB GLOBAL Co., Ltd.",KR7003580008,KOSPI,KOSPI,주권,-,보통주,500.0,47435058,1990-03-23,KR7003580008,003580,KOSPI
011200,에이치엠엠보통주,HMM,HMM,KR7011200003,KOSPI,KOSPI,주권,-,보통주,5000.0,749039496,1995-10-05,KR7011200003,011200,KOSPI
003060,에이프로젠바이오로직스보통주,에이프로젠바이오로직스,Aprogen Biologics,KR7003060001,KOSPI,KOSPI,주권,-,보통주,500.0,132328549,1984-10-19,KR7003060001,003060,KOSPI
007460,에이프로젠보통주,에이프로젠,Aprogen,KR7007460009,KOSPI,KOSPI,주권,-,보통주,500.0,278087528,1995-07-08,KR7007460009,007460,KOSPI
244920,에이플러스에셋보통주,에이플러스에셋,A Plus Asset,KR7244920005,KOSPI,KOSPI,주권,-,보통주,500.0,22607693,2020-11-20,KR7244920005,244920,KOSPI
278470,에이피알보통주,에이피알,APR,KR7278470000,KOSPI,KOSPI,주권,-,보통주,500.0,7620178,2024-02-27,KR7278470000,278470,KOSPI
450080,에코프로머티보통주,에코프로머티,ECOPRO MATERIALS,KR7450080007,KOSPI,KOSPI,주권,-,보통주,500.0,69070598,2023-11-17,KR7450080007,450080,KOSPI
036570,엔씨소프트보통주,엔씨소프트,NCsoftCorporation,KR7036570000,KOSPI,KOSPI,주권,-,보통주,500.0,21954022,2003-05-22,KR7036570000,036570,KOSPI
400760,엔에이치올원리츠보통주,NH올원리츠,NHALLONEREIT,KR7400760005,KOSPI,KOSPI,부동산투자회사,-,보통주,500.0,42200000,2021-11-18,KR7400760005,400760,KOSPI
005945,엔에이치투자증권1우선주,NH투자증권우,NH INVESTMENT & SECURITIES(1P),KR7005941000,KOSPI,KOSPI,주권,-,구형우선주,5000.0,18870968,1988-09-13,KR7005941000,005945,KOSPI
005940,엔에이치투자증권보통주,NH투자증권,NH INVESTMENT & SECURITIES,KR7005940002,KOSPI,KOSPI,주권,-,보통주,5000.0,327492299,1975-09-30,KR7005940002,005940,KOSPI
085310,엔케이 보통주,엔케이,NK,KR7085310001,KOSPI,KOSPI,주권,-,보통주,500.0,79983352,2008-01-24,KR7085310001,085310,KOSPI
900140,엘브이엠씨홀딩스보통주,엘브이엠씨홀딩스,LVMC Holdings,KYG5307W1015,KOSPI,KOSPI,외국주권,-,보통주,0.25,171588411,2010-11-30,KYG5307W1015,900140,KOSPI
066970,엘앤에프보통주,엘앤에프,L&F,KR7066970005,KOSPI,KOSPI,주권,-,보통주,500.0,36294738,2024-01-29,KR7066970005,066970,KOSPI
108675,엘엑스하우시스1우선주,LX하우시스우,"LX HAUSYS, LTD.(1P)",KR7108671009,KOSPI,KOSPI,주권,-,구형우선주,5000.0,1032330,2009-04-20,KR7108671009,108675,KOSPI
108670,엘엑스하우시스보통주,LX하우시스,"LX HAUSYS, LTD.",KR7108670001,KOSPI,KOSPI,주권,-,보통주,5000.0,8967670,2009-04-20,KR7108670001,108670,KOSPI
38380K,엘엑스홀딩스1우선주,LX홀딩스1우,LX HOLDINGS(1P),KR738380K012,KOSPI,KOSPI,주권,-,종류주권,1000.0,1465285,2021-05-27,KR738380K012,38380K,KOSPI
383800,엘엑스홀딩스보통주,LX홀딩스,LX HOLDINGS,KR7383800000,KOSPI,KOSPI,주권,-,보통주,1000.0,76280690,2021-05-27,KR7383800000,383800,KOSPI
037560,엘지헬로비전보통주,LG헬로비전,LG HelloVision,KR7037560000,KOSPI,KOSPI,주권,-,보통주,2500.0,77446865,2012-11-09,KR7037560000,037560,KOSPI
097520,엠씨넥스보통주,엠씨넥스,"MCNEX Co.,Ltd.",KR7097520001,KOSPI,KOSPI,주권,-,보통주,500.0,17977732,2021-07-06,KR7097520001,097520,KOSPI
014440,영보화학보통주,영보화학,YoungboChemical,KR7014440002,KOSPI,KOSPI,주권,-,보통주,500.0,20000000,1997-08-27,KR7014440002,014440,KOSPI
111770,영원무역보통주,영원무역,Youngone Corporation,KR7111770004,KOSPI,KOSPI,주권,-,보통주,500.0,44311468,2009-07-30,KR7111770004,111770,KOSPI
009970,영원무역홀딩스보통주,영원무역홀딩스,YoungoneHoldings,KR7009970005,KOSPI,KOSPI,주권,-,보통주,500.0,13635592,1988-11-07,KR7009970005,009970,KOSPI
003520,영진약품보통주,영진약품,YUNGJIN PHARM,KR7003520004,KOSPI,KOSPI,주권,-,보통주,500.0,182892731,1973-06-25,KR7003520004,003520,KOSPI
000670,영풍보통주,영풍,Youngpoong,KR7000670000,KOSPI,KOSPI,주권,-,보통주,5000.0,1842040,1976-06-12,KR7000670000,000670,KOSPI
006740,영풍제지보통주,영풍제지,YoungpoongPaperMfg,KR7006740005,KOSPI,KOSPI,주권,-,보통주,500.0,46482148,1996-07-03,KR7006740005,006740,KOSPI
012280,영화금속보통주,영화금속,YeonghwaMetal,KR7012280004,KOSPI,KOSPI,주권,-,보통주,500.0,51664505,1990-01-25,KR7012280004,012280,KOSPI
012160,영흥보통주,영흥,YOUNGWIRE,KR7012160008,KOSPI,KOSPI,주권,-,보통주,500.0,101310372,2010-01-25,KR7012160008,012160,KOSPI
015360,예스코홀딩스보통주,예스코홀딩스,Yesco Holdings,KR7015360001,KOSPI,KOSPI,주권,-,보통주,5000.0,6000000,1996-12-24,KR7015360001,015360,KOSPI
007310,오뚜기보통주,오뚜기,Ottogi,KR7007310006,KOSPI,KOSPI,주권,-,보통주,5000.0,4007830,1994-08-12,KR7007310006,007310,KOSPI
002630,오리엔트바이오보통주,오리엔트바이오,ORIENTBIO,KR7002630002,KOSPI,KOSPI,주권,-,보통주,500.0,118583005,1976-12-28,KR7002630002,002630,KOSPI
271560,오리온보통주,오리온,ORION,KR7271560005,KOSPI,KOSPI,주권,-,보통주,500.0,39536132,2017-07-07,KR7271560005,271560,KOSPI
001800,오리온홀딩스보통주,오리온홀딩스,ORION Holdings,KR7001800002,KOSPI,KOSPI,주권,-,보통주,500.0,62645422,1975-06-27,KR7001800002,001800,KOSPI
010060,오씨아이홀딩스보통주,OCI홀딩스,OCI Holdings Company Ltd.,KR7010060002,KOSPI,KOSPI,주권,-,보통주,5000.0,19563983,1985-07-09,KR7010060002,010060,KOSPI
037270,와이지플러스보통주,YG PLUS,YG PLUS,KR7037270006,KOSPI,KOSPI,주권,-,보통주,500.0,63429410,2003-08-01,KR7037270006,037270,KOSPI
011690,와이투솔루션보통주,와이투솔루션,Y2 Solution,KR7011690005,KOSPI,KOSPI,주권,-,보통주,2500.0,36574394,1995-12-21,KR7011690005,011690,KOSPI
316140,우리금융지주보통주,우리금융지주,WooriFinancialGroup,KR7316140003,KOSPI,KOSPI,주권,-,보통주,5000.0,742591501,2019-02-13,KR7316140003,316140,KOSPI
006980,우성보통주,우성,WOOSUNG,KR7006980007,KOSPI,KOSPI,주권,-,보통주,5000.0,3090000,1988-10-10,KR7006980007,006980,KOSPI
017370,우신시스템보통주,우신시스템,WooshinSystems,KR7017370008,KOSPI,KOSPI,주권,-,보통주,500.0,18314054,2002-05-28,KR7017370008,017370,KOSPI
105840,우진보통주,우진,WOOJIN INC,KR7105840003,KOSPI,KOSPI,주권,-,보통주,500.0,20323614,2010-07-26,KR7105840003,105840,KOSPI
010400,우진아이엔에스보통주,우진아이엔에스,WOOJINI&S,KR7010400000,KOSPI,KOSPI,주권,-,보통주,500.0,7622000,2018-09-14,KR7010400000,010400,KOSPI
049800,우진플라임 보통주,우진플라임,"WOOJIN PLAIMM CO., LTD",KR7049800006,KOSPI,KOSPI,주권,-,보통주,500.0,20000000,2006-05-24,KR7049800006,049800,KOSPI
016880,웅진보통주,웅진,WOONGJIN,KR7016880007,KOSPI,KOSPI,주권,-,보통주,500.0,79927080,1994-11-05,KR7016880007,016880,KOSPI
095720,웅진씽크빅 보통주,웅진씽크빅,"WOONGJIN THINKBIG CO., LTD.",KR7095720009,KOSPI,KOSPI,주권,-,보통주,500.0,115505985,2007-05-31,KR7095720009,095720,KOSPI
005820,원림보통주,원림,Wonlim,KR7005820006,KOSPI,KOSPI,주권,-,보통주,5000.0,2297970,1990-04-20,KR7005820006,005820,KOSPI
010600,웰바이오텍보통주,웰바이오텍,WELLBIOTEC,KR7010600005,KOSPI,KOSPI,주권,-,보통주,500.0,90923407,1997-07-18,KR7010600005,010600,KOSPI
008600,윌비스보통주,윌비스,TheWillBes,KR7008600009,KOSPI,KOSPI,주권,-,보통주,1000.0,67236039,1989-07-28,KR7008600009,008600,KOSPI
014830,유니드 보통주,유니드,UNID,KR7014830004,KOSPI,KOSPI,주권,-,보통주,5000.0,6767600,2004-12-03,KR7014830004,014830,KOSPI
446070,유니드비티플러스보통주,유니드비티플러스,UNID btplus,KR7446070005,KOSPI,KOSPI,주권,-,보통주,1000.0,10611215,2022-11-28,KR7446070005,446070,KOSPI
047400,유니온머티리얼보통주,유니온머티리얼,Union Materials Corp.,KR7047400007,KOSPI,KOSPI,주권,-,보통주,500.0,42000000,2009-09-29,KR7047400007,047400,KOSPI
000910,유니온보통주,유니온,Union,KR7000910000,KOSPI,KOSPI,주권,-,보통주,500.0,15611619,1996-07-03,KR7000910000,000910,KOSPI
011330,유니켐보통주,유니켐,"UNI CHEM.CO.,LTD",KR7011330008,KOSPI,KOSPI,주권,-,보통주,500.0,96878167,1989-12-14,KR7011330008,011330,KOSPI
077500,유니퀘스트 보통주,유니퀘스트,Uniquest Corporation,KR7077500007,KOSPI,KOSPI,주권,-,보통주,500.0,21794015,2004-08-05,KR7077500007,077500,KOSPI
002920,유성기업보통주,유성기업,YoosungEnterprise,KR7002920007,KOSPI,KOSPI,주권,-,보통주,500.0,25947500,1988-10-10,KR7002920007,002920,KOSPI
000700,유수홀딩스보통주,유수홀딩스,EUSU HOLDINGS,KR7000700005,KOSPI,KOSPI,주권,-,보통주,2500.0,26041812,1956-03-03,KR7000700005,000700,KOSPI
003475,유안타증권1우선주,유안타증권우,Yuanta Securities Korea(1P),KR7003471000,KOSPI,KOSPI,주권,-,구형우선주,5000.0,12912212,1989-03-22,KR7003471000,003475,KOSPI
003470,유안타증권보통주,유안타증권,Yuanta Securities Korea,KR7003470002,KOSPI,KOSPI,주권,-,보통주,5000.0,199596576,1988-01-21,KR7003470002,003470,KOSPI
072130,유엔젤보통주,유엔젤,UANGEL,KR7072130008,KOSPI,KOSPI,주권,-,보통주,500.0,13195454,2003-07-01,KR7072130008,072130,KOSPI
000225,유유제약1우선주,유유제약1우,YuyuPharma(1P),KR7000221002,KOSPI,KOSPI,주권,-,구형우선주,1000.0,2266930,1990-01-05,KR7000221002,000225,KOSPI
000227,유유제약2우선주(신형),유유제약2우B,YuyuPharma(2PB),KR7000222000,KOSPI,KOSPI,주권,-,신형우선주,1000.0,325560,2000-06-20,KR7000222000,000227,KOSPI
000220,유유제약보통주,유유제약,YuyuPharma,KR7000220004,KOSPI,KOSPI,주권,-,보통주,1000.0,17032351,1975-11-18,KR7000220004,000220,KOSPI
001200,유진투자증권보통주,유진투자증권,EUGENE INVESTMENT & SECURITIES,KR7001200005,KOSPI,KOSPI,주권,-,보통주,5000.0,96866418,1987-08-24,KR7001200005,001200,KOSPI
000105,유한양행1우선주,유한양행우,Yuhan(1P),KR7000101006,KOSPI,KOSPI,주권,-,구형우선주,1000.0,1180940,1995-02-21,KR7000101006,000105,KOSPI
000100,유한양행보통주,유한양행,Yuhan,KR7000100008,KOSPI,KOSPI,주권,-,보통주,1000.0,80209064,1962-11-01,KR7000100008,000100,KOSPI
003465,유화증권1우선주,유화증권우,YuhwaSecurities(1P),KR7003461001,KOSPI,KOSPI,주권,-,구형우선주,1000.0,17476425,1990-02-20,KR7003461001,003465,KOSPI
003460,유화증권보통주,유화증권,YuhwaSecurities,KR7003460003,KOSPI,KOSPI,주권,-,보통주,1000.0,56702415,1987-08-24,KR7003460003,003460,KOSPI
008730,율촌화학보통주,율촌화학,YoulchonChemical,KR7008730004,KOSPI,KOSPI,주권,-,보통주,500.0,24800000,1988-08-30,KR7008730004,008730,KOSPI
008250,이건산업보통주,이건산업,EagonIndustrial,KR7008250003,KOSPI,KOSPI,주권,-,보통주,5000.0,10952635,1988-10-21,KR7008250003,008250,KOSPI
025820,이구산업보통주,이구산업,LeekuIndustrial,KR7025820002,KOSPI,KOSPI,주권,-,보통주,500.0,33442000,1995-08-18,KR7025820002,025820,KOSPI
214320,이노션보통주,이노션,INNOCEAN WORLDWIDE INC.,KR7214320004,KOSPI,KOSPI,주권,-,보통주,500.0,40000000,2015-07-17,KR7214320004,214320,KOSPI
088260,이리츠코크렙기업구조조정부동산투자회사보통주,이리츠코크렙,E KOCREF CR-REIT,KR7088260005,KOSPI,KOSPI,부동산투자회사,-,보통주,500.0,63341590,2018-06-27,KR7088260005,088260,KOSPI
139480,이마트보통주,이마트,"E-MART Co., Ltd.",KR7139480008,KOSPI,KOSPI,주권,-,보통주,5000.0,27875819,2011-06-10,KR7139480008,139480,KOSPI
457190,이수스페셜티케미컬보통주,이수스페셜티케미컬,ISU SPECIALTY CHEMICAL,KR7457190007,KOSPI,KOSPI,주권,-,보통주,1000.0,30208280,2023-05-31,KR7457190007,457190,KOSPI
007660,이수페타시스보통주,이수페타시스,ISUPETASYS,KR7007660004,KOSPI,KOSPI,주권,-,보통주,1000.0,63246419,2003-10-07,KR7007660004,007660,KOSPI
005950,이수화학보통주,이수화학,IsuChemical,KR7005950001,KOSPI,KOSPI,주권,-,보통주,5000.0,22722739,1988-04-28,KR7005950001,005950,KOSPI
015020,이스타코보통주,이스타코,e-STARCO,KR7015020001,KOSPI,KOSPI,주권,-,보통주,500.0,42851600,1988-12-23,KR7015020001,015020,KOSPI
093230,이아이디보통주,이아이디,E Investment&Development,KR7093230001,KOSPI,KOSPI,주권,-,보통주,200.0,254384360,2007-11-01,KR7093230001,093230,KOSPI
074610,이엔플러스보통주,이엔플러스,ENPLUS,KR7074610007,KOSPI,KOSPI,주권,-,보통주,500.0,72847633,2003-12-23,KR7074610007,074610,KOSPI
102460,이연제약보통주,이연제약,REYON PHARMACEUTICAL,KR7102460003,KOSPI,KOSPI,주권,-,보통주,500.0,18586811,2010-06-10,KR7102460003,102460,KOSPI
084680,이월드보통주,이월드,E-WORLD,KR7084680008,KOSPI,KOSPI,주권,-,보통주,1000.0,141806193,2005-07-26,KR7084680008,084680,KOSPI
350520,이지스레지던스리츠보통주,이지스레지던스리츠,IGIS RESIDENCE REIT,KR7350520003,KOSPI,KOSPI,부동산투자회사,-,보통주,1000.0,28358617,2020-08-05,KR7350520003,350520,KOSPI
334890,이지스밸류플러스리츠보통주,이지스밸류리츠,IGIS Value Plus REIT,KR7334890001,KOSPI,KOSPI,부동산투자회사,-,보통주,1000.0,51443469,2020-07-16,KR7334890001,334890,KOSPI
000760,이화산업보통주,이화산업,RIFA,KR7000760009,KOSPI,KOSPI,주권,-,보통주,5000.0,2800000,1994-04-29,KR7000760009,000760,KOSPI
014990,인디에프보통주,인디에프,In the F,KR7014990006,KOSPI,KOSPI,주권,-,보통주,500.0,75112995,1989-06-20,KR7014990006,014990,KOSPI
101140,인바이오젠보통주,인바이오젠,INBIOGEN,KR7101140002,KOSPI,KOSPI,주권,-,보통주,500.0,10044216,2008-04-02,KR7101140002,101140,KOSPI
006490,인스코비보통주,인스코비,Inscobee,KR7006490007,KOSPI,KOSPI,주권,-,보통주,500.0,119368998,1985-01-17,KR7006490007,006490,KOSPI
